Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
Alberta,Canada,2020-03-09T17:53:24,7,0,0,53.9333,-116.5765,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Mexico,2020-03-10T05:13:07,7,0,4,23.0,-102.0,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,North Macedonia,2020-03-10T10:53:03,7,0,0,41.6086,21.7453,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Slovakia,2020-03-10T05:13:07,7,0,0,48.669,19.699,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,South Africa,2020-03-10T05:13:07,7,0,0,-30.5595,22.9375,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
North Carolina,US,2020-03-10T02:33:04,7,0,0,35.6301,-79.8064,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
South Carolina,US,2020-03-10T02:33:04,7,0,0,33.8569,-80.945,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Tennessee,US,2020-03-10T19:53:13,7,0,0,35.7478,-86.6923,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Virginia,US,2020-03-10T03:53:03,7,0,0,37.7693,-78.17,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Western Australia,Australia,2020-03-10T14:33:13,6,1,0,-31.9505,115.8605,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Maldives,2020-03-10T05:13:07,6,0,0,3.2028,73.2207,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Arizona,US,2020-03-10T02:53:04,6,0,1,33.7298,-111.4312,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Indiana,US,2020-03-10T17:13:25,6,0,0,39.8494,-86.2583,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Kentucky,US,2020-03-10T02:33:04,6,0,0,37.6681,-84.6701,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Afghanistan,2020-03-10T12:33:02,8,0,0,33.0,65.0,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Bosnia and Herzegovina,2020-03-10T05:13:07,5,0,0,43.9159,17.6791,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Dominican Republic,2020-03-08T17:23:08,5,0,0,18.7357,-70.1627,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,French Guiana,2020-03-07T03:23:05,5,0,0,3.9339,-53.1258,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Luxembourg,2020-03-10T05:13:07,5,0,0,49.8144,6.1317,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Malta,2020-03-10T16:33:13,5,0,0,35.9375,14.3754,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,New Zealand,2020-03-07T02:03:29,5,0,0,-40.9006,174.886,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Serbia,2020-03-10T18:53:03,5,0,0,44.0165,21.0059,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Tunisia,2020-03-10T05:13:07,5,0,0,33.8869,9.5375,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
District of Columbia,US,2020-03-10T03:53:03,5,0,0,38.8974,-77.0268,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Bulgaria,2020-03-09T14:43:03,4,0,0,42.7339,25.4858,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Quebec,Canada,2020-03-10T00:53:03,17,0,0,52.9399,-73.5491,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Senegal,2020-03-08T20:23:08,4,0,1,14.4974,-14.4524,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Nevada,US,2020-03-10T02:33:04,4,0,0,38.3135,-117.0554,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
New Hampshire,US,2020-03-10T02:33:04,4,0,0,43.4525,-71.5639,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Bangladesh,2020-03-10T06:19:32,3,0,0,23.685,90.3563,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Colombia,2020-03-10T05:33:02,3,0,0,4.5709,-74.2973,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Cyprus,2020-03-10T13:13:13,2,0,0,35.1264,33.4299,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Morocco,2020-03-10T14:13:14,3,1,0,31.7917,-7.0926,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Republic of Moldova,2020-03-10T19:13:21,3,0,0,47.4116,28.3699,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Minnesota,US,2020-03-10T19:53:13,3,0,0,45.6945,-93.9002,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Nebraska,US,2020-03-10T03:13:17,3,0,0,41.1254,-98.2681,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Ohio,US,2020-03-10T03:13:17,3,0,0,40.3888,-82.7649,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Rhode Island,US,2020-03-10T03:13:17,3,0,0,41.6809,-71.5118,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Wisconsin,US,2020-03-10T17:13:25,3,0,1,44.2685,-89.6165,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Tasmania,Australia,2020-03-08T05:43:04,2,0,0,-41.4545,145.9707,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Cambodia,2020-03-08T04:53:03,2,0,1,11.55,104.9167,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Cameroon,2020-03-08T05:23:03,2,0,0,3.848,11.5021,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Faroe Islands,2020-03-08T05:13:07,2,0,0,61.8926,-6.9118,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Martinique,2020-03-07T03:23:05,2,0,0,14.6415,-61.0242,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Nigeria,2020-03-09T09:43:03,2,0,0,9.082,8.6753,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Saint Martin,2020-03-10T05:33:02,2,0,0,18.0708,-63.0501,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Connecticut,US,2020-03-10T03:13:17,2,0,0,41.5978,-72.7554,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Hawaii,US,2020-03-10T03:13:17,2,0,0,21.0943,-157.4983,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Oklahoma,US,2020-03-10T17:13:25,2,0,0,35.5653,-96.9289,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Utah,US,2020-03-10T16:53:13,2,0,0,40.15,-111.8624,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Andorra,2020-03-02T20:23:16,1,0,0,42.5063,1.5218,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Armenia,2020-03-01T19:53:02,1,0,0,40.0691,45.0382,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Northern Territory,Australia,2020-03-10T14:13:14,1,0,0,-12.4634,130.8456,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Bhutan,2020-03-06T15:43:02,1,0,0,27.5142,90.4336,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Brunei,2020-03-10T06:13:43,1,0,0,4.5353,114.7277,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Burkina Faso,2020-03-10T05:33:02,1,0,0,12.2383,-1.5616,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Channel Islands,2020-03-10T05:33:02,0,0,0,49.3723,-2.3644,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Gibraltar,2020-03-10T08:33:03,1,0,1,36.1408,-5.3536,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Holy See,2020-03-10T19:13:21,1,0,0,41.9029,12.4534,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Jordan,2020-03-03T15:33:02,1,0,0,31.24,36.51,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Liechtenstein,2020-03-04T01:33:07,1,0,0,47.14,9.55,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Lithuania,2020-02-28T16:23:03,0,0,0,55.1694,23.8813,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,31.6927,88.0924,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Monaco,2020-02-29T00:33:01,1,0,0,43.7333,7.4167,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Mongolia,2020-03-10T06:13:43,1,0,0,46.8625,103.8467,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Nepal,2020-03-10T08:33:03,1,0,1,28.3949,84.124,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Panama,2020-03-10T06:13:43,1,0,0,8.538,-80.7821,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Paraguay,2020-03-08T09:13:16,5,0,0,-23.4425,-58.4438,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Saint Barthelemy,2020-03-09T10:43:06,1,0,0,17.9,-62.8333,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Sri Lanka,2020-03-10T08:33:03,1,0,1,7.8731,80.7718,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Togo,2020-03-07T02:13:09,1,0,0,8.6195,0.8248,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Kansas,US,2020-03-10T03:13:17,1,0,0,38.5266,-96.7265,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Louisiana,US,2020-03-10T03:13:17,1,0,0,31.1695,-91.8678,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Missouri,US,2020-03-10T03:13:17,1,0,0,38.4561,-92.2884,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Vermont,US,2020-03-10T03:13:17,1,0,0,44.0459,-72.7107,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
,Ukraine,2020-03-03T15:33:02,1,0,0,48.3794,31.1656,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0,35.4437,139.638,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Alaska,US,2020-03-10T02:33:04,0,0,0,61.3707,-152.4044,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Arkansas,US,2020-03-10T02:33:04,0,0,0,34.9697,-92.3731,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Delaware,US,2020-03-10T02:33:04,0,0,0,39.3185,-75.5071,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Idaho,US,2020-03-10T02:33:04,0,0,0,44.2405,-114.4788,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
Maine,US,2020-03-10T02:33:04,0,0,0,44.6939,-69.3819,2020-03-10,03-10-2020.csv,2026-05-18 17:40:47.689326
