Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Fujian,Mainland China,2020-02-27T10:03:07,296,1,228,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Guangxi,Mainland China,2020-02-27T10:03:07,252,2,161,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Iran,2020-02-27T12:03:04,245,26,49,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Shaanxi,Mainland China,2020-02-27T12:43:02,245,1,195,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Japan,2020-02-27T23:33:02,214,4,22,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Yunnan,Mainland China,2020-02-27T10:03:07,174,2,150,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Hainan,Mainland China,2020-02-27T10:03:07,168,5,131,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Tianjin,Mainland China,2020-02-27T23:13:04,136,3,102,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Shanxi,Mainland China,2020-02-27T23:13:04,133,0,107,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Liaoning,Mainland China,2020-02-27T14:13:06,121,1,93,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Jilin,Mainland China,2020-02-27T12:43:02,93,1,67,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Singapore,2020-02-26T19:33:02,93,0,62,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Hong Kong,Hong Kong,2020-02-27T09:53:02,92,2,24,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Gansu,Mainland China,2020-02-26T14:13:10,91,2,81,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Xinjiang,Mainland China,2020-02-27T12:43:02,76,2,43,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Inner Mongolia,Mainland China,2020-02-27T23:33:02,75,0,43,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Ningxia,Mainland China,2020-02-27T10:03:07,72,0,68,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Germany,2020-02-27T23:13:04,46,0,16,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Kuwait,2020-02-27T13:33:03,43,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Unassigned Location (From Diamond Princess),US,2020-02-26T20:03:06,42,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Thailand,2020-02-26T07:23:03,40,0,24,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,France,2020-02-27T22:13:10,38,2,11,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Bahrain,2020-02-26T21:03:07,33,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Taiwan,Taiwan,2020-02-26T12:23:04,32,1,5,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Vietnam,2020-02-25T08:53:02,16,0,16,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Spain,2020-02-27T13:23:02,15,0,2,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Unknown,United Kingdom,2020-02-27T13:23:02,15,0,8,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,United Arab Emirates,2020-02-22T14:53:02,13,0,4,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Macau,Macau,2020-02-27T12:43:02,10,0,8,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
From Diamond Princess,Australia,2020-02-27T03:33:06,8,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Switzerland,2020-02-27T23:03:11,8,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
British Columbia,Canada,2020-02-27T03:33:06,7,0,3,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Iraq,2020-02-27T22:23:11,7,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Sweden,2020-02-27T20:33:02,7,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Queensland,Australia,2020-02-21T05:43:02,5,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Toronto, ON",Canada,2020-02-27T22:43:02,5,0,2,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
" Montreal, QC",Canada,2020-02-27T22:43:02,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Victoria,Australia,2020-02-13T17:53:03,4,0,4,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Oman,2020-02-26T04:53:02,4,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Austria,2020-02-27T14:03:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Croatia,2020-02-26T20:03:06,3,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Greece,2020-02-27T14:03:03,3,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,India,2020-02-16T07:43:02,3,0,3,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Israel,2020-02-27T14:03:03,3,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Philippines,2020-02-12T07:43:02,3,1,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
South Australia,Australia,2020-02-17T08:13:09,2,0,2,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Finland,2020-02-26T19:03:08,4,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Lebanon,2020-02-26T19:33:02,2,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Pakistan,2020-02-26T23:53:02,2,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Russia,2020-02-12T14:43:03,2,0,2,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Afghanistan,2020-02-24T23:33:02,5,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Algeria,2020-02-25T23:43:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Belgium,2020-02-17T04:23:06,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Brazil,2020-02-26T23:53:02,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Cambodia,2020-02-12T07:43:02,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Denmark,2020-02-27T16:23:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Egypt,2020-02-21T18:53:02,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Estonia,2020-02-27T16:23:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Georgia,2020-02-27T16:23:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Nepal,2020-02-12T14:43:03,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Netherlands,2020-02-27T21:13:10,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,New Zealand,2020-02-27T12:13:10,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,North Macedonia,2020-02-27T16:23:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Norway,2020-02-27T16:23:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Romania,2020-02-27T16:23:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,San Marino,2020-02-27T21:13:10,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Unknown,China,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Kiribati,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Palau,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Cook Islands,New Zealand,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Summer Olympics 2020,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Johor,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Kedah,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Kelantan,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Melaka,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Negeri Sembilan,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Pahang,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Perak,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Perlis,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Pulau Pinang,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Sabah,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Sarawak,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Selangor,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Terengganu,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
W.P. Kuala Lumpur,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
W.P. Labuan,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
W.P. Putrajaya,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Unknown,Malaysia,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Tonga,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Winter Olympics 2022,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Antarctica,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Jersey,United Kingdom,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Guernsey,United Kingdom,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,"Korea, North",2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Unknown,Ukraine,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
England,United Kingdom,2020-02-27T12:13:14,0,3,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Northern Ireland,United Kingdom,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Scotland,United Kingdom,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Wales,United Kingdom,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Nauru,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Niue,New Zealand,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
,Tuvalu,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
Pitcairn Islands,United Kingdom,2020-02-27T12:13:14,0,0,0,2020-02-27,02-27-2020.csv,2026-05-18 17:40:39.869553
