Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
,Finland,2020-02-12T00:03:12,2,0,1,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Nepal,2020-02-12T14:43:03,1,0,1,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"San Diego County, CA",US,2020-02-11T01:23:05,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Unknown,China,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Kiribati,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Palau,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Cook Islands,New Zealand,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Summer Olympics 2020,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Johor,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Kedah,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Kelantan,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Melaka,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Negeri Sembilan,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Pahang,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Perak,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Perlis,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Pulau Pinang,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Sabah,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Sarawak,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Selangor,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Terengganu,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
W.P. Kuala Lumpur,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
W.P. Labuan,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
W.P. Putrajaya,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Unknown,Malaysia,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Tonga,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Winter Olympics 2022,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Antarctica,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Jersey,United Kingdom,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Guernsey,United Kingdom,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,"Korea, North",2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Unknown,Ukraine,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
England,United Kingdom,2020-02-12T14:13:08,0,2,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Northern Ireland,United Kingdom,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Scotland,United Kingdom,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Wales,United Kingdom,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Nauru,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Niue,New Zealand,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
,Tuvalu,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
Pitcairn Islands,United Kingdom,2020-02-12T14:13:08,0,0,0,2020-02-12,02-12-2020.csv,2026-05-18 17:40:30.203810
